Data,Interval,Pret mediu [lei/MWh],Rezolutie
2026-08-05,22,1454.66,PT60M
2026-08-05,23,1293.16,PT60M
2026-08-05,24,1162.91,PT60M
2026-08-06,1,1120.79,PT15M
2026-08-06,2,996.98,PT15M
2026-08-06,3,945.59,PT15M
2026-08-06,4,943.29,PT15M
2026-08-06,5,946.35,PT15M
2026-08-06,6,935.65,PT15M
2026-08-06,7,890.20,PT15M
2026-08-06,8,835.74,PT15M
2026-08-06,9,889.44,PT15M
2026-08-06,10,869.11,PT15M
2026-08-06,11,811.92,PT15M
2026-08-06,12,799.65,PT15M
2026-08-06,13,812.32,PT15M
2026-08-06,14,805.68,PT15M
2026-08-06,15,792.14,PT15M
2026-08-06,16,798.76,PT15M
2026-08-06,17,796.22,PT15M
2026-08-06,18,801.07,PT15M
2026-08-06,19,808.09,PT15M
2026-08-06,20,842.12,PT15M
2026-08-06,21,821.49,PT15M
2026-08-06,22,833.22,PT15M
2026-08-06,23,870.83,PT15M
2026-08-06,24,894.15,PT15M
2026-08-06,25,960.55,PT15M
2026-08-06,26,1030.13,PT15M
2026-08-06,27,1031.48,PT15M
2026-08-06,28,942.86,PT15M
2026-08-06,29,1041.02,PT15M
2026-08-06,30,973.84,PT15M
2026-08-06,31,839.03,PT15M
2026-08-06,32,702.72,PT15M
2026-08-06,33,996.73,PT15M
2026-08-06,34,818.91,PT15M
2026-08-06,35,708.24,PT15M
2026-08-06,36,581.52,PT15M
2026-08-06,37,819.47,PT15M
2026-08-06,38,656.22,PT15M
2026-08-06,39,516.35,PT15M
2026-08-06,40,511.18,PT15M
2026-08-06,41,586.09,PT15M
2026-08-06,42,629.91,PT15M
2026-08-06,43,571.63,PT15M
2026-08-06,44,502.28,PT15M
2026-08-06,45,509.98,PT15M
2026-08-06,46,520.95,PT15M
2026-08-06,47,562.51,PT15M
2026-08-06,48,516.63,PT15M
2026-08-06,49,628.41,PT15M
2026-08-06,50,583.00,PT15M
2026-08-06,51,596.92,PT15M
2026-08-06,52,585.50,PT15M
2026-08-06,53,629.95,PT15M
2026-08-06,54,624.31,PT15M
2026-08-06,55,567.47,PT15M
2026-08-06,56,577.67,PT15M
2026-08-06,57,575.01,PT15M
2026-08-06,58,629.94,PT15M
2026-08-06,59,629.97,PT15M
2026-08-06,60,630.00,PT15M
2026-08-06,61,442.70,PT15M
2026-08-06,62,550.28,PT15M
2026-08-06,63,730.41,PT15M
2026-08-06,64,916.95,PT15M
2026-08-06,65,659.23,PT15M
2026-08-06,66,798.79,PT15M
2026-08-06,67,1027.41,PT15M
2026-08-06,68,1566.55,PT15M
2026-08-06,69,877.88,PT15M
2026-08-06,70,1000.00,PT15M
2026-08-06,71,1491.51,PT15M
2026-08-06,72,1795.13,PT15M
2026-08-06,73,1232.92,PT15M
2026-08-06,74,1485.67,PT15M
2026-08-06,75,1568.35,PT15M
2026-08-06,76,1927.55,PT15M
2026-08-06,77,1262.64,PT15M
2026-08-06,78,1517.29,PT15M
2026-08-06,79,1733.49,PT15M
2026-08-06,80,1790.03,PT15M
2026-08-06,81,1622.19,PT15M
2026-08-06,82,1577.58,PT15M
2026-08-06,83,1587.84,PT15M
2026-08-06,84,1546.22,PT15M
2026-08-06,85,1684.35,PT15M
2026-08-06,86,1507.87,PT15M
2026-08-06,87,1353.13,PT15M
2026-08-06,88,1128.88,PT15M
2026-08-06,89,1426.22,PT15M
2026-08-06,90,1301.52,PT15M
2026-08-06,91,1350.59,PT15M
2026-08-06,92,1331.31,PT15M
2026-08-06,93,1344.64,PT15M
2026-08-06,94,1193.94,PT15M
2026-08-06,95,1200.04,PT15M
2026-08-06,96,995.71,PT15M
2026-08-06,1,1058.88,PT30M
2026-08-06,2,944.44,PT30M
2026-08-06,3,941.00,PT30M
2026-08-06,4,862.97,PT30M
2026-08-06,5,879.27,PT30M
2026-08-06,6,805.78,PT30M
2026-08-06,7,809.00,PT30M
2026-08-06,8,795.45,PT30M
2026-08-06,9,798.65,PT30M
2026-08-06,10,825.10,PT30M
2026-08-06,11,827.36,PT30M
2026-08-06,12,882.49,PT30M
2026-08-06,13,995.34,PT30M
2026-08-06,14,987.17,PT30M
2026-08-06,15,1007.43,PT30M
2026-08-06,16,770.87,PT30M
2026-08-06,17,907.82,PT30M
2026-08-06,18,644.88,PT30M
2026-08-06,19,737.85,PT30M
2026-08-06,20,513.77,PT30M
2026-08-06,21,608.00,PT30M
2026-08-06,22,536.96,PT30M
2026-08-06,23,515.47,PT30M
2026-08-06,24,539.57,PT30M
2026-08-06,25,605.70,PT30M
2026-08-06,26,591.21,PT30M
2026-08-06,27,627.13,PT30M
2026-08-06,28,572.57,PT30M
2026-08-06,29,602.48,PT30M
2026-08-06,30,629.98,PT30M
2026-08-06,31,496.49,PT30M
2026-08-06,32,823.68,PT30M
2026-08-06,33,729.01,PT30M
2026-08-06,34,1296.98,PT30M
2026-08-06,35,938.94,PT30M
2026-08-06,36,1643.32,PT30M
2026-08-06,37,1359.29,PT30M
2026-08-06,38,1747.95,PT30M
2026-08-06,39,1389.96,PT30M
2026-08-06,40,1761.76,PT30M
2026-08-06,41,1599.88,PT30M
2026-08-06,42,1567.03,PT30M
2026-08-06,43,1596.11,PT30M
2026-08-06,44,1241.00,PT30M
2026-08-06,45,1363.87,PT30M
2026-08-06,46,1340.95,PT30M
2026-08-06,47,1269.29,PT30M
2026-08-06,48,1097.87,PT30M
2026-08-06,1,1001.66,PT60M
2026-08-06,2,901.98,PT60M
2026-08-06,3,842.53,PT60M
2026-08-06,4,802.22,PT60M
2026-08-06,5,811.88,PT60M
2026-08-06,6,854.92,PT60M
2026-08-06,7,991.26,PT60M
2026-08-06,8,889.15,PT60M
2026-08-06,9,776.35,PT60M
2026-08-06,10,625.81,PT60M
2026-08-06,11,572.48,PT60M
2026-08-06,12,527.52,PT60M
2026-08-06,13,598.46,PT60M
2026-08-06,14,599.85,PT60M
2026-08-06,15,616.23,PT60M
2026-08-06,16,660.09,PT60M
2026-08-06,17,1013.00,PT60M
2026-08-06,18,1291.13,PT60M
2026-08-06,19,1553.62,PT60M
2026-08-06,20,1575.86,PT60M
2026-08-06,21,1583.46,PT60M
2026-08-06,22,1418.56,PT60M
2026-08-06,23,1352.41,PT60M
2026-08-06,24,1183.58,PT60M
2026-08-07,1,981.06,PT15M
2026-08-07,2,926.17,PT15M
2026-08-07,3,926.67,PT15M
2026-08-07,4,898.99,PT15M
2026-08-07,5,871.86,PT15M
2026-08-07,6,816.38,PT15M
2026-08-07,7,815.87,PT15M
2026-08-07,8,760.60,PT15M
2026-08-07,9,864.09,PT15M
2026-08-07,10,823.64,PT15M
2026-08-07,11,761.76,PT15M
2026-08-07,12,748.31,PT15M
2026-08-07,13,738.10,PT15M
2026-08-07,14,727.14,PT15M
2026-08-07,15,709.84,PT15M
2026-08-07,16,713.37,PT15M
2026-08-07,17,728.49,PT15M
2026-08-07,18,740.59,PT15M
2026-08-07,19,732.98,PT15M
2026-08-07,20,762.21,PT15M
2026-08-07,21,750.01,PT15M
2026-08-07,22,778.33,PT15M
2026-08-07,23,900.70,PT15M
2026-08-07,24,919.79,PT15M
2026-08-07,25,901.29,PT15M
2026-08-07,26,911.70,PT15M
2026-08-07,27,915.62,PT15M
2026-08-07,28,849.75,PT15M
2026-08-07,29,901.87,PT15M
2026-08-07,30,859.36,PT15M
2026-08-07,31,804.58,PT15M
2026-08-07,32,710.18,PT15M
2026-08-07,33,871.82,PT15M
2026-08-07,34,794.09,PT15M
2026-08-07,35,756.00,PT15M
2026-08-07,36,636.64,PT15M
2026-08-07,37,789.55,PT15M
2026-08-07,38,682.96,PT15M
2026-08-07,39,600.63,PT15M
2026-08-07,40,580.12,PT15M
2026-08-07,41,580.43,PT15M
2026-08-07,42,549.65,PT15M
2026-08-07,43,538.14,PT15M
2026-08-07,44,516.15,PT15M
2026-08-07,45,575.15,PT15M
2026-08-07,46,539.54,PT15M
2026-08-07,47,525.77,PT15M
2026-08-07,48,422.79,PT15M
2026-08-07,49,521.30,PT15M
2026-08-07,50,478.33,PT15M
2026-08-07,51,495.79,PT15M
2026-08-07,52,508.18,PT15M
2026-08-07,53,552.35,PT15M
2026-08-07,54,552.12,PT15M
2026-08-07,55,552.08,PT15M
2026-08-07,56,551.00,PT15M
2026-08-07,57,559.47,PT15M
2026-08-07,58,560.54,PT15M
2026-08-07,59,557.90,PT15M
2026-08-07,60,626.94,PT15M
2026-08-07,61,496.83,PT15M
2026-08-07,62,515.72,PT15M
2026-08-07,63,715.58,PT15M
2026-08-07,64,912.19,PT15M
2026-08-07,65,442.43,PT15M
2026-08-07,66,690.91,PT15M
2026-08-07,67,869.84,PT15M
2026-08-07,68,1032.15,PT15M
2026-08-07,69,869.95,PT15M
2026-08-07,70,926.22,PT15M
2026-08-07,71,1103.00,PT15M
2026-08-07,72,1189.61,PT15M
2026-08-07,73,1091.25,PT15M
2026-08-07,74,1172.41,PT15M
2026-08-07,75,1278.38,PT15M
2026-08-07,76,1119.00,PT15M
2026-08-07,77,1312.04,PT15M
2026-08-07,78,1166.68,PT15M
2026-08-07,79,1110.88,PT15M
2026-08-07,80,1207.40,PT15M
2026-08-07,81,1361.06,PT15M
2026-08-07,82,1265.80,PT15M
2026-08-07,83,1266.71,PT15M
2026-08-07,84,1345.27,PT15M
2026-08-07,85,1345.47,PT15M
2026-08-07,86,1315.02,PT15M
2026-08-07,87,1147.31,PT15M
2026-08-07,88,968.00,PT15M
2026-08-07,89,1261.11,PT15M
2026-08-07,90,1110.20,PT15M
2026-08-07,91,918.80,PT15M
2026-08-07,92,902.90,PT15M
2026-08-07,93,958.43,PT15M
2026-08-07,94,907.21,PT15M
2026-08-07,95,896.03,PT15M
2026-08-07,96,852.85,PT15M
2026-08-07,1,953.61,PT30M
2026-08-07,2,912.83,PT30M
2026-08-07,3,844.12,PT30M
2026-08-07,4,788.24,PT30M
2026-08-07,5,843.86,PT30M
2026-08-07,6,755.03,PT30M
2026-08-07,7,732.62,PT30M
2026-08-07,8,711.61,PT30M
2026-08-07,9,734.54,PT30M
2026-08-07,10,747.59,PT30M
2026-08-07,11,764.17,PT30M
2026-08-07,12,910.24,PT30M
2026-08-07,13,906.50,PT30M
2026-08-07,14,882.69,PT30M
2026-08-07,15,880.62,PT30M
2026-08-07,16,757.38,PT30M
2026-08-07,17,832.95,PT30M
2026-08-07,18,696.32,PT30M
2026-08-07,19,736.26,PT30M
2026-08-07,20,590.38,PT30M
2026-08-07,21,565.04,PT30M
2026-08-07,22,527.14,PT30M
2026-08-07,23,557.35,PT30M
2026-08-07,24,474.28,PT30M
2026-08-07,25,499.81,PT30M
2026-08-07,26,501.98,PT30M
2026-08-07,27,552.24,PT30M
2026-08-07,28,551.54,PT30M
2026-08-07,29,560.01,PT30M
2026-08-07,30,592.42,PT30M
2026-08-07,31,506.28,PT30M
2026-08-07,32,813.88,PT30M
2026-08-07,33,566.67,PT30M
2026-08-07,34,950.99,PT30M
2026-08-07,35,898.08,PT30M
2026-08-07,36,1146.30,PT30M
2026-08-07,37,1131.83,PT30M
2026-08-07,38,1198.69,PT30M
2026-08-07,39,1239.36,PT30M
2026-08-07,40,1159.14,PT30M
2026-08-07,41,1313.43,PT30M
2026-08-07,42,1305.99,PT30M
2026-08-07,43,1330.24,PT30M
2026-08-07,44,1057.66,PT30M
2026-08-07,45,1185.66,PT30M
2026-08-07,46,910.85,PT30M
2026-08-07,47,932.82,PT30M
2026-08-07,48,874.44,PT30M
2026-08-07,1,933.22,PT60M
2026-08-07,2,816.18,PT60M
2026-08-07,3,799.45,PT60M
2026-08-07,4,722.11,PT60M
2026-08-07,5,741.06,PT60M
2026-08-07,6,837.21,PT60M
2026-08-07,7,894.59,PT60M
2026-08-07,8,819.00,PT60M
2026-08-07,9,764.64,PT60M
2026-08-07,10,663.32,PT60M
2026-08-07,11,546.09,PT60M
2026-08-07,12,515.81,PT60M
2026-08-07,13,500.90,PT60M
2026-08-07,14,551.89,PT60M
2026-08-07,15,576.21,PT60M
2026-08-07,16,660.08,PT60M
2026-08-07,17,758.83,PT60M
2026-08-07,18,1022.19,PT60M
2026-08-07,19,1165.26,PT60M
2026-08-07,20,1199.25,PT60M
2026-08-07,21,1309.71,PT60M
2026-08-07,22,1193.95,PT60M
2026-08-07,23,1048.25,PT60M
2026-08-07,24,903.63,PT60M
2026-08-08,1,899.93,PT15M
2026-08-08,2,839.00,PT15M
2026-08-08,3,818.23,PT15M
2026-08-08,4,775.66,PT15M
2026-08-08,5,815.00,PT15M
2026-08-08,6,792.98,PT15M
2026-08-08,7,775.14,PT15M
2026-08-08,8,755.77,PT15M
2026-08-08,9,782.91,PT15M
2026-08-08,10,766.64,PT15M
2026-08-08,11,763.47,PT15M
2026-08-08,12,753.22,PT15M
2026-08-08,13,778.60,PT15M
2026-08-08,14,777.15,PT15M
2026-08-08,15,777.56,PT15M
2026-08-08,16,765.80,PT15M
2026-08-08,17,752.82,PT15M
2026-08-08,18,764.96,PT15M
2026-08-08,19,774.28,PT15M
2026-08-08,20,764.04,PT15M
2026-08-08,21,739.86,PT15M
2026-08-08,22,744.56,PT15M
2026-08-08,23,780.03,PT15M
2026-08-08,24,816.26,PT15M
2026-08-08,25,817.51,PT15M
2026-08-08,26,779.22,PT15M
2026-08-08,27,755.80,PT15M
2026-08-08,28,723.22,PT15M
2026-08-08,29,813.95,PT15M
2026-08-08,30,750.26,PT15M
2026-08-08,31,708.42,PT15M
2026-08-08,32,619.76,PT15M
2026-08-08,33,766.06,PT15M
2026-08-08,34,654.10,PT15M
2026-08-08,35,560.33,PT15M
2026-08-08,36,435.81,PT15M
2026-08-08,37,564.73,PT15M
2026-08-08,38,460.37,PT15M
2026-08-08,39,235.99,PT15M
2026-08-08,40,52.65,PT15M
2026-08-08,41,64.71,PT15M
2026-08-08,42,16.86,PT15M
2026-08-08,43,11.94,PT15M
2026-08-08,44,11.61,PT15M
2026-08-08,45,37.46,PT15M
2026-08-08,46,38.99,PT15M
2026-08-08,47,48.04,PT15M
2026-08-08,48,52.17,PT15M
2026-08-08,49,54.27,PT15M
2026-08-08,50,57.81,PT15M
2026-08-08,51,67.70,PT15M
2026-08-08,52,69.91,PT15M
2026-08-08,53,79.86,PT15M
2026-08-08,54,100.72,PT15M
2026-08-08,55,104.36,PT15M
2026-08-08,56,133.59,PT15M
2026-08-08,57,163.10,PT15M
2026-08-08,58,132.07,PT15M
2026-08-08,59,100.17,PT15M
2026-08-08,60,144.90,PT15M
2026-08-08,61,131.76,PT15M
2026-08-08,62,182.84,PT15M
2026-08-08,63,132.02,PT15M
2026-08-08,64,297.98,PT15M
2026-08-08,65,52.10,PT15M
2026-08-08,66,103.92,PT15M
2026-08-08,67,593.55,PT15M
2026-08-08,68,908.46,PT15M
2026-08-08,69,505.19,PT15M
2026-08-08,70,778.24,PT15M
2026-08-08,71,867.30,PT15M
2026-08-08,72,957.28,PT15M
2026-08-08,73,840.80,PT15M
2026-08-08,74,828.78,PT15M
2026-08-08,75,936.62,PT15M
2026-08-08,76,944.62,PT15M
2026-08-08,77,875.01,PT15M
2026-08-08,78,922.83,PT15M
2026-08-08,79,937.92,PT15M
2026-08-08,80,1016.22,PT15M
2026-08-08,81,1016.02,PT15M
2026-08-08,82,997.94,PT15M
2026-08-08,83,998.09,PT15M
2026-08-08,84,998.21,PT15M
2026-08-08,85,1001.27,PT15M
2026-08-08,86,997.89,PT15M
2026-08-08,87,937.52,PT15M
2026-08-08,88,869.81,PT15M
2026-08-08,89,972.44,PT15M
2026-08-08,90,895.24,PT15M
2026-08-08,91,881.71,PT15M
2026-08-08,92,839.37,PT15M
2026-08-08,93,850.53,PT15M
2026-08-08,94,818.69,PT15M
2026-08-08,95,815.25,PT15M
2026-08-08,96,759.16,PT15M
2026-08-08,1,869.47,PT30M
2026-08-08,2,796.95,PT30M
2026-08-08,3,803.99,PT30M
2026-08-08,4,765.45,PT30M
2026-08-08,5,774.78,PT30M
2026-08-08,6,758.35,PT30M
2026-08-08,7,777.88,PT30M
2026-08-08,8,771.68,PT30M
2026-08-08,9,758.89,PT30M
2026-08-08,10,769.16,PT30M
2026-08-08,11,742.21,PT30M
2026-08-08,12,798.15,PT30M
2026-08-08,13,798.36,PT30M
2026-08-08,14,739.51,PT30M
2026-08-08,15,782.11,PT30M
2026-08-08,16,664.09,PT30M
2026-08-08,17,710.08,PT30M
2026-08-08,18,498.07,PT30M
2026-08-08,19,512.55,PT30M
2026-08-08,20,144.32,PT30M
2026-08-08,21,40.78,PT30M
2026-08-08,22,11.77,PT30M
2026-08-08,23,38.22,PT30M
2026-08-08,24,50.11,PT30M
2026-08-08,25,56.04,PT30M
2026-08-08,26,68.81,PT30M
2026-08-08,27,90.29,PT30M
2026-08-08,28,118.97,PT30M
2026-08-08,29,147.58,PT30M
2026-08-08,30,122.53,PT30M
2026-08-08,31,157.30,PT30M
2026-08-08,32,215.00,PT30M
2026-08-08,33,78.01,PT30M
2026-08-08,34,751.00,PT30M
2026-08-08,35,641.71,PT30M
2026-08-08,36,912.29,PT30M
2026-08-08,37,834.79,PT30M
2026-08-08,38,940.62,PT30M
2026-08-08,39,898.92,PT30M
2026-08-08,40,977.07,PT30M
2026-08-08,41,1006.98,PT30M
2026-08-08,42,998.15,PT30M
2026-08-08,43,999.58,PT30M
2026-08-08,44,903.66,PT30M
2026-08-08,45,933.84,PT30M
2026-08-08,46,860.54,PT30M
2026-08-08,47,834.61,PT30M
2026-08-08,48,787.20,PT30M
2026-08-08,1,833.21,PT60M
2026-08-08,2,784.72,PT60M
2026-08-08,3,766.56,PT60M
2026-08-08,4,774.78,PT60M
2026-08-08,5,764.03,PT60M
2026-08-08,6,770.18,PT60M
2026-08-08,7,768.94,PT60M
2026-08-08,8,723.10,PT60M
2026-08-08,9,604.07,PT60M
2026-08-08,10,328.43,PT60M
2026-08-08,11,26.28,PT60M
2026-08-08,12,44.16,PT60M
2026-08-08,13,62.43,PT60M
2026-08-08,14,104.63,PT60M
2026-08-08,15,135.06,PT60M
2026-08-08,16,186.15,PT60M
2026-08-08,17,414.51,PT60M
2026-08-08,18,777.00,PT60M
2026-08-08,19,887.71,PT60M
2026-08-08,20,938.00,PT60M
2026-08-08,21,1002.56,PT60M
2026-08-08,22,951.62,PT60M
2026-08-08,23,897.19,PT60M
2026-08-08,24,810.91,PT60M
2026-08-09,1,815.64,PT15M
2026-08-09,2,777.53,PT15M
2026-08-09,3,755.77,PT15M
2026-08-09,4,704.94,PT15M
2026-08-09,5,735.70,PT15M
2026-08-09,6,736.36,PT15M
2026-08-09,7,742.24,PT15M
2026-08-09,8,714.94,PT15M
2026-08-09,9,741.31,PT15M
2026-08-09,10,716.21,PT15M
2026-08-09,11,710.46,PT15M
2026-08-09,12,700.21,PT15M
2026-08-09,13,709.51,PT15M
2026-08-09,14,708.79,PT15M
2026-08-09,15,701.98,PT15M
2026-08-09,16,695.57,PT15M
2026-08-09,17,701.72,PT15M
2026-08-09,18,709.03,PT15M
2026-08-09,19,703.46,PT15M
2026-08-09,20,703.22,PT15M
2026-08-09,21,719.94,PT15M
2026-08-09,22,709.44,PT15M
2026-08-09,23,713.14,PT15M
2026-08-09,24,695.40,PT15M
2026-08-09,25,753.48,PT15M
2026-08-09,26,705.18,PT15M
2026-08-09,27,677.34,PT15M
2026-08-09,28,634.65,PT15M
2026-08-09,29,700.39,PT15M
2026-08-09,30,649.81,PT15M
2026-08-09,31,293.47,PT15M
2026-08-09,32,0.00,PT15M
2026-08-09,33,609.40,PT15M
2026-08-09,34,559.22,PT15M
2026-08-09,35,403.30,PT15M
2026-08-09,36,4.08,PT15M
2026-08-09,37,164.48,PT15M
2026-08-09,38,66.99,PT15M
2026-08-09,39,26.24,PT15M
2026-08-09,40,2.92,PT15M
2026-08-09,41,5.70,PT15M
2026-08-09,42,0.03,PT15M
2026-08-09,43,0.00,PT15M
2026-08-09,44,0.00,PT15M
2026-08-09,45,0.01,PT15M
2026-08-09,46,0.01,PT15M
2026-08-09,47,0.00,PT15M
2026-08-09,48,0.00,PT15M
2026-08-09,49,-0.01,PT15M
2026-08-09,50,-0.04,PT15M
2026-08-09,51,-0.08,PT15M
2026-08-09,52,-0.14,PT15M
2026-08-09,53,-0.15,PT15M
2026-08-09,54,-0.16,PT15M
2026-08-09,55,-0.15,PT15M
2026-08-09,56,-0.15,PT15M
2026-08-09,57,-0.14,PT15M
2026-08-09,58,-0.06,PT15M
2026-08-09,59,-0.03,PT15M
2026-08-09,60,0.00,PT15M
2026-08-09,61,0.03,PT15M
2026-08-09,62,0.03,PT15M
2026-08-09,63,0.04,PT15M
2026-08-09,64,0.50,PT15M
2026-08-09,65,0.09,PT15M
2026-08-09,66,0.98,PT15M
2026-08-09,67,35.45,PT15M
2026-08-09,68,395.57,PT15M
2026-08-09,69,93.48,PT15M
2026-08-09,70,663.01,PT15M
2026-08-09,71,796.30,PT15M
2026-08-09,72,885.85,PT15M
2026-08-09,73,662.91,PT15M
2026-08-09,74,828.85,PT15M
2026-08-09,75,867.23,PT15M
2026-08-09,76,953.38,PT15M
2026-08-09,77,877.05,PT15M
2026-08-09,78,893.00,PT15M
2026-08-09,79,967.05,PT15M
2026-08-09,80,1032.48,PT15M
2026-08-09,81,974.35,PT15M
2026-08-09,82,972.11,PT15M
2026-08-09,83,956.08,PT15M
2026-08-09,84,930.11,PT15M
2026-08-09,85,920.90,PT15M
2026-08-09,86,923.53,PT15M
2026-08-09,87,921.35,PT15M
2026-08-09,88,894.77,PT15M
2026-08-09,89,914.70,PT15M
2026-08-09,90,899.21,PT15M
2026-08-09,91,898.10,PT15M
2026-08-09,92,861.66,PT15M
2026-08-09,93,896.67,PT15M
2026-08-09,94,842.22,PT15M
2026-08-09,95,851.07,PT15M
2026-08-09,96,816.26,PT15M
2026-08-09,1,796.58,PT30M
2026-08-09,2,730.36,PT30M
2026-08-09,3,736.03,PT30M
2026-08-09,4,728.59,PT30M
2026-08-09,5,728.76,PT30M
2026-08-09,6,705.34,PT30M
2026-08-09,7,709.15,PT30M
2026-08-09,8,698.78,PT30M
2026-08-09,9,705.38,PT30M
2026-08-09,10,703.34,PT30M
2026-08-09,11,714.69,PT30M
2026-08-09,12,704.27,PT30M
2026-08-09,13,729.33,PT30M
2026-08-09,14,655.99,PT30M
2026-08-09,15,675.10,PT30M
2026-08-09,16,146.73,PT30M
2026-08-09,17,584.31,PT30M
2026-08-09,18,203.69,PT30M
2026-08-09,19,115.73,PT30M
2026-08-09,20,14.58,PT30M
2026-08-09,21,2.86,PT30M
2026-08-09,22,0.00,PT30M
2026-08-09,23,0.01,PT30M
2026-08-09,24,0.00,PT30M
2026-08-09,25,-0.02,PT30M
2026-08-09,26,-0.11,PT30M
2026-08-09,27,-0.15,PT30M
2026-08-09,28,-0.15,PT30M
2026-08-09,29,-0.10,PT30M
2026-08-09,30,-0.01,PT30M
2026-08-09,31,0.03,PT30M
2026-08-09,32,0.27,PT30M
2026-08-09,33,0.54,PT30M
2026-08-09,34,215.51,PT30M
2026-08-09,35,378.24,PT30M
2026-08-09,36,841.07,PT30M
2026-08-09,37,745.88,PT30M
2026-08-09,38,910.30,PT30M
2026-08-09,39,885.02,PT30M
2026-08-09,40,999.77,PT30M
2026-08-09,41,973.23,PT30M
2026-08-09,42,943.10,PT30M
2026-08-09,43,922.22,PT30M
2026-08-09,44,908.06,PT30M
2026-08-09,45,906.96,PT30M
2026-08-09,46,879.88,PT30M
2026-08-09,47,869.44,PT30M
2026-08-09,48,833.66,PT30M
2026-08-09,1,763.47,PT60M
2026-08-09,2,732.31,PT60M
2026-08-09,3,717.05,PT60M
2026-08-09,4,703.96,PT60M
2026-08-09,5,704.36,PT60M
2026-08-09,6,709.48,PT60M
2026-08-09,7,692.66,PT60M
2026-08-09,8,410.92,PT60M
2026-08-09,9,394.00,PT60M
2026-08-09,10,65.16,PT60M
2026-08-09,11,1.43,PT60M
2026-08-09,12,0.01,PT60M
2026-08-09,13,-0.07,PT60M
2026-08-09,14,-0.15,PT60M
2026-08-09,15,-0.06,PT60M
2026-08-09,16,0.15,PT60M
2026-08-09,17,108.03,PT60M
2026-08-09,18,609.66,PT60M
2026-08-09,19,828.09,PT60M
2026-08-09,20,942.39,PT60M
2026-08-09,21,958.16,PT60M
2026-08-09,22,915.14,PT60M
2026-08-09,23,893.42,PT60M
2026-08-09,24,851.55,PT60M
2026-08-10,1,832.20,PT15M
2026-08-10,2,798.34,PT15M
2026-08-10,3,756.88,PT15M
2026-08-10,4,713.92,PT15M
2026-08-10,5,794.64,PT15M
2026-08-10,6,750.64,PT15M
2026-08-10,7,738.46,PT15M
2026-08-10,8,701.59,PT15M
2026-08-10,9,742.02,PT15M
2026-08-10,10,714.51,PT15M
2026-08-10,11,695.91,PT15M
2026-08-10,12,683.21,PT15M
2026-08-10,13,683.52,PT15M
2026-08-10,14,681.04,PT15M
2026-08-10,15,677.93,PT15M
2026-08-10,16,667.91,PT15M
2026-08-10,17,657.89,PT15M
2026-08-10,18,668.17,PT15M
2026-08-10,19,677.94,PT15M
2026-08-10,20,685.03,PT15M
2026-08-10,21,691.70,PT15M
2026-08-10,22,732.51,PT15M
2026-08-10,23,779.41,PT15M
2026-08-10,24,804.05,PT15M
2026-08-10,25,829.04,PT15M
2026-08-10,26,867.14,PT15M
2026-08-10,27,894.78,PT15M
2026-08-10,28,875.05,PT15M
2026-08-10,29,910.36,PT15M
2026-08-10,30,893.40,PT15M
2026-08-10,31,855.99,PT15M
2026-08-10,32,819.57,PT15M
2026-08-10,33,945.51,PT15M
2026-08-10,34,867.14,PT15M
2026-08-10,35,815.02,PT15M
2026-08-10,36,754.42,PT15M
2026-08-10,37,859.57,PT15M
2026-08-10,38,798.66,PT15M
2026-08-10,39,659.71,PT15M
2026-08-10,40,601.60,PT15M
2026-08-10,41,702.79,PT15M
2026-08-10,42,604.37,PT15M
2026-08-10,43,581.12,PT15M
2026-08-10,44,511.05,PT15M
2026-08-10,45,539.86,PT15M
2026-08-10,46,476.10,PT15M
2026-08-10,47,389.64,PT15M
2026-08-10,48,336.42,PT15M
2026-08-10,49,368.13,PT15M
2026-08-10,50,497.06,PT15M
2026-08-10,51,560.42,PT15M
2026-08-10,52,487.25,PT15M
2026-08-10,53,479.94,PT15M
2026-08-10,54,464.83,PT15M
2026-08-10,55,426.60,PT15M
2026-08-10,56,449.25,PT15M
2026-08-10,57,510.96,PT15M
2026-08-10,58,520.21,PT15M
2026-08-10,59,585.49,PT15M
2026-08-10,60,636.50,PT15M
2026-08-10,61,335.85,PT15M
2026-08-10,62,362.46,PT15M
2026-08-10,63,712.77,PT15M
2026-08-10,64,860.50,PT15M
2026-08-10,65,500.00,PT15M
2026-08-10,66,648.53,PT15M
2026-08-10,67,893.76,PT15M
2026-08-10,68,958.71,PT15M
2026-08-10,69,703.76,PT15M
2026-08-10,70,852.88,PT15M
2026-08-10,71,944.84,PT15M
2026-08-10,72,1210.96,PT15M
2026-08-10,73,1082.81,PT15M
2026-08-10,74,1217.64,PT15M
2026-08-10,75,1145.72,PT15M
2026-08-10,76,1261.56,PT15M
2026-08-10,77,1295.91,PT15M
2026-08-10,78,1369.00,PT15M
2026-08-10,79,1433.03,PT15M
2026-08-10,80,1548.67,PT15M
2026-08-10,81,1380.15,PT15M
2026-08-10,82,1402.20,PT15M
2026-08-10,83,1342.11,PT15M
2026-08-10,84,1327.76,PT15M
2026-08-10,85,1345.82,PT15M
2026-08-10,86,1211.10,PT15M
2026-08-10,87,1043.74,PT15M
2026-08-10,88,922.30,PT15M
2026-08-10,89,1147.48,PT15M
2026-08-10,90,1141.75,PT15M
2026-08-10,91,1111.56,PT15M
2026-08-10,92,1059.08,PT15M
2026-08-10,93,1109.85,PT15M
